frame.number;_ws.col.Time;_ws.col.Source;_ws.col.Destination;_ws.col.Protocol;_ws.col.Length;_ws.col.Info
39862;2608.845992;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4095
39863;2608.867637;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4096
39864;2608.867936;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4096
39865;2608.889543;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4097
39866;2608.889775;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4097
39867;2608.910899;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4098
39868;2608.911111;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4098
39869;2608.932352;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4099
39870;2608.932614;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4099
39871;2608.953746;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4100
39872;2608.954069;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4100
39873;2608.975341;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4101
39874;2608.975551;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4101
39875;2608.996670;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4102
39876;2608.996899;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4102
39877;2609.017964;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4103
39878;2609.018175;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4103
39879;2609.040143;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4104
39880;2609.040353;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4104
39881;2609.061978;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4105
39882;2609.062189;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4105
39883;2609.084724;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4106
39884;2609.084981;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4106
39885;2609.105836;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4107
39886;2609.106067;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4107
39887;2609.126970;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4108
39888;2609.127178;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4108
39889;2609.149039;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4109
39890;2609.149243;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4109
39891;2609.171072;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4110
39892;2609.171544;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4110
39893;2609.193297;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4111
39894;2609.193840;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4111
39895;2609.215458;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4112
39896;2609.215667;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4112
39897;2609.237351;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4113
39898;2609.237630;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4113
39899;2609.259423;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4114
39900;2609.259699;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4114
39901;2609.281484;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4115
39902;2609.281687;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4115
39903;2609.302673;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4116
39904;2609.302863;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4116
39905;2609.324243;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4117
39906;2609.324808;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4117
39907;2609.346674;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4118
39908;2609.346879;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4118
39909;2609.368192;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4119
39910;2609.368403;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4119
39911;2609.389394;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4120
39912;2609.389613;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4120
39913;2609.410806;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4121
39914;2609.411016;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4121
39915;2609.431868;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4122
39916;2609.432087;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4122
39917;2609.453730;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4123
39918;2609.454068;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4123
39919;2609.474915;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4124
39920;2609.475164;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4124
39921;2609.497253;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4125
39922;2609.497555;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4125
39923;2609.519424;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4126
39924;2609.519693;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4126
39925;2609.541826;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4127
39926;2609.542035;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4127
39927;2609.563213;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4128
39928;2609.563423;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4128
39929;2609.584333;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4129
39930;2609.584538;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4129
39931;2609.606260;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4130
39932;2609.606528;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4130
39933;2609.627811;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4131
39934;2609.628046;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4131
39935;2609.649699;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4132
39936;2609.649895;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4132
39937;2609.671292;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4133
39938;2609.671507;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4133
39939;2609.693102;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4134
39940;2609.693371;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4134
39941;2609.714645;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4135
39942;2609.714866;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4135
39943;2609.736786;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4136
39944;2609.737099;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4136
39945;2609.758494;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4137
39946;2609.758704;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4137
39947;2609.779741;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4138
39948;2609.779937;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4138
39949;2609.801623;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4139
39950;2609.801910;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4139
39951;2609.824277;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4140
39952;2609.824530;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4140
39953;2609.845489;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4141
39954;2609.845749;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4141
39955;2609.867225;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4142
39956;2609.867892;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4142
39957;2609.889339;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4143
39958;2609.889566;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4143
39959;2609.911409;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4144
39960;2609.911607;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4144
39961;2609.932808;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4145
39962;2609.933012;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4145
39963;2609.954010;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4146
39964;2609.954332;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4146
39965;2609.975832;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4147
39966;2609.976043;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4147
39967;2609.997846;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4148
39968;2609.998064;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4148
39969;2610.019335;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4149
39970;2610.019544;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4149
39971;2610.040776;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4150
39972;2610.040999;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4150
39973;2610.062146;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4151
39974;2610.062353;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4151
39975;2610.084944;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4152
39976;2610.085331;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4152
39977;2610.107592;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4153
39978;2610.107834;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4153
39979;2610.129344;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4154
39980;2610.129552;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4154
39981;2610.151313;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4155
39982;2610.151506;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4155
39983;2610.173421;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4156
39984;2610.173636;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4156
39985;2610.195509;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4157
39986;2610.195867;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4157
39987;2610.217116;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4158
39988;2610.217351;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4158
39989;2610.239188;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4159
39990;2610.239408;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4159
39991;2610.260577;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4160
39992;2610.260854;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4160
39993;2610.282492;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4161
39994;2610.282709;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4161
39995;2610.304296;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4162
39996;2610.304550;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4162
39997;2610.326573;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4163
39998;2610.326889;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4163
39999;2610.348522;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4164
40000;2610.348745;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4164
40001;2610.370485;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4165
40002;2610.370743;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4165
40003;2610.392579;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4166
40004;2610.392809;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4166
40005;2610.414902;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4167
40006;2610.415273;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4167
40007;2610.436869;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4168
40008;2610.437144;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4168
40009;2610.458943;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4169
40010;2610.459166;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4169
40011;2616.487577;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4170
40012;2616.487828;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4170
40013;2616.508691;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4171
40014;2616.508960;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4171
40015;2616.530490;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4172
40016;2616.530713;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4172
40017;2616.553242;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4173
40018;2616.553629;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4173
40019;2616.574594;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4174
40020;2616.575004;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4174
40021;2616.596693;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4175
40022;2616.596991;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4175
40023;2616.618550;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4176
40024;2616.618957;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4176
40025;2616.640375;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4177
40026;2616.640614;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4177
40027;2616.662135;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4178
40028;2616.662337;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4178
40029;2616.684162;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4179
40030;2616.684403;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4179
40031;2616.706313;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4180
40032;2616.706545;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4180
40033;2616.728001;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4181
40034;2616.728224;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4181
40035;2616.749263;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4182
40036;2616.749477;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4182
40037;2616.771314;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4183
40038;2616.771619;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4183
40039;2616.793110;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4184
40040;2616.793333;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4184
40041;2616.814829;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4185
40042;2616.815070;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4185
40043;2616.836766;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4186
40044;2616.837002;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4186
40045;2616.858690;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4187
40046;2616.858904;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4187
40047;2616.880764;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4188
40048;2616.880979;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4188
40049;2616.902564;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4189
40050;2616.902824;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4189
40051;2616.924586;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4190
40052;2616.924805;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4190
40053;2616.946475;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4191
40054;2616.946693;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4191
40055;2616.968338;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4192
40056;2616.968562;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4192
40057;2616.991176;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4193
40058;2616.992027;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4193
40059;2617.013236;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4194
40060;2617.013464;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4194
40061;2617.034151;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4195
40062;2617.034421;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4195
40063;2617.055544;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4196
40064;2617.055749;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4196
40065;2617.076611;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4197
40066;2617.076889;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4197
40067;2617.098490;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4198
40068;2617.098715;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4198
40069;2617.119456;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4199
40070;2617.119712;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4199
40071;2617.141374;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4200
40072;2617.141580;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4200
40073;2617.163384;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4201
40074;2617.163583;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4201
40075;2617.185204;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4202
40076;2617.185479;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4202
40077;2617.206605;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4203
40078;2617.206824;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4203
40079;2617.228533;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4204
40080;2617.228748;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4204
40081;2617.249630;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4205
40082;2617.249892;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4205
40083;2617.271464;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4206
40084;2617.271701;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4206
40085;2617.293064;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4207
40086;2617.293240;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4207
40087;2617.314346;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4208
40088;2617.314553;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4208
40089;2617.335466;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4209
40090;2617.335708;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4209
40091;2617.357070;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4210
40092;2617.357260;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4210
40093;2617.378162;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4211
40094;2617.378387;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4211
40095;2617.400171;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4212
40096;2617.400386;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4212
40097;2617.422039;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4213
40098;2617.422286;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4213
40099;2617.444019;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4214
40100;2617.444237;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4214
40101;2617.465886;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4215
40102;2617.466095;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4215
40103;2617.487759;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4216
40104;2617.487988;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4216
40105;2617.508753;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4217
40106;2617.508983;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4217
40107;2617.529725;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4218
40108;2617.529981;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4218
40109;2617.551617;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4219
40110;2617.551829;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4219
40111;2617.573666;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4220
40112;2617.573878;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4220
40113;2617.595739;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4221
40114;2617.595947;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4221
40115;2617.617514;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4222
40116;2617.617780;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4222
40117;2617.639288;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4223
40118;2617.639506;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4223
40119;2617.660307;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4224
40120;2617.660490;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4224
40121;2617.681338;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4225
40122;2617.681552;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4225
40123;2617.703220;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4226
40124;2617.703444;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4226
40125;2617.724347;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4227
40126;2617.724544;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4227
40127;2617.745255;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4228
40128;2617.745597;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4228
40129;2617.766727;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4229
40130;2617.767028;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4229
40131;2617.788078;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4230
40132;2617.788245;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4230
40133;2617.809200;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4231
40134;2617.809309;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4231
40135;2617.831074;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4232
40136;2617.831173;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4232
40137;2617.852114;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4233
40138;2617.852220;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4233
40139;2617.873146;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4234
40140;2617.873272;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4234
40141;2617.894491;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4235
40142;2617.894607;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4235
40143;2617.915730;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4236
40144;2617.915825;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4236
40145;2617.937716;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4237
40146;2617.937820;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4237
40147;2617.959329;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4238
40148;2617.959479;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4238
40149;2617.981403;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4239
40150;2617.981512;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4239
40151;2618.003281;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4240
40152;2618.003435;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4240
40153;2618.025333;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4241
40154;2618.025434;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4241
40155;2618.046376;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4242
40156;2618.046473;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4242
40157;2618.068378;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4243
40158;2618.068564;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4243
40159;2618.090397;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 4244
40160;2618.090505;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 4244
