frame.number;_ws.col.Time;_ws.col.Source;_ws.col.Destination;_ws.col.Protocol;_ws.col.Length;_ws.col.Info
26564;72.258796;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5547
26565;72.259211;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5547
26566;72.271376;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5548
26567;72.271670;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5548
26568;72.283975;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5549
26569;72.284284;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5549
26570;72.295388;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5550
26571;72.295570;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5550
26572;72.306315;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5551
26573;72.306484;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5551
26574;72.317383;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5552
26575;72.317656;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5552
26576;72.329328;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5553
26577;72.329506;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5553
26578;72.340264;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5554
26579;72.340463;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5554
26580;72.354442;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5555
26581;72.355118;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5555
26582;72.366184;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5556
26583;72.366344;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5556
26584;72.377177;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5557
26585;72.377350;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5557
26586;72.388200;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5558
26587;72.388386;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5558
26588;72.399109;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5559
26589;72.399276;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5559
26590;72.410111;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5560
26591;72.410262;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5560
26592;72.421105;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5561
26593;72.421329;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5561
26594;72.432077;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5562
26595;72.432283;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5562
26596;72.443014;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5563
26597;72.443187;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5563
26598;72.457796;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5564
26599;72.458023;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5564
26600;72.468989;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5565
26601;72.469193;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5565
26602;72.479976;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5566
26603;72.480197;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5566
26604;72.491022;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5567
26605;72.491222;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5567
26606;72.501889;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5568
26607;72.502105;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5568
26608;72.513839;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5569
26609;72.514065;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5569
26610;72.524794;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5570
26611;72.525002;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5570
26612;72.535818;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5571
26613;72.536174;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5571
26614;72.547733;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5572
26615;72.547954;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5572
26616;72.558744;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5573
26617;72.558950;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5573
26618;72.570497;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5574
26619;72.570735;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5574
26620;72.581679;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5575
26621;72.581923;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5575
26622;72.592611;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5576
26623;72.592872;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5576
26624;72.606037;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5577
26625;72.606369;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5577
26626;72.618560;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5578
26627;72.618765;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5578
26628;72.629553;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5579
26629;72.629771;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5579
26630;72.640850;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5580
26631;72.641304;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5580
26632;72.654512;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5581
26633;72.654747;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5581
26634;72.666391;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5582
26635;72.666567;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5582
26636;72.677957;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5583
26637;72.678213;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5583
26638;72.689385;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5584
26639;72.689626;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5584
26640;72.700509;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5585
26641;72.700747;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5585
26642;72.712324;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5586
26643;72.712977;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5586
26644;72.725254;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5587
26645;72.725469;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5587
26646;72.737903;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5588
26647;72.738190;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5588
26648;72.749170;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5589
26649;72.749384;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5589
26650;72.760960;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5590
26651;72.762417;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5590
26652;72.774108;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5591
26653;72.774348;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5591
26654;72.786278;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5592
26655;72.786495;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5592
26656;72.798052;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5593
26657;72.798195;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5593
26658;72.809371;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5594
26659;72.809523;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5594
26660;72.821112;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5595
26661;72.821268;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5595
26662;72.832515;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5596
26663;72.832880;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5596
26664;72.843905;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5597
26665;72.844026;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5597
26666;72.855879;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5598
26667;72.856020;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5598
26668;72.867881;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5599
26669;72.868023;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5599
26670;72.878903;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5600
26671;72.879040;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5600
26672;72.889770;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5601
26673;72.889883;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5601
26674;72.900755;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5602
26675;72.900943;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5602
26676;72.914158;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5603
26677;72.914407;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5603
26678;72.925997;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5604
26679;72.926308;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5604
26680;72.937669;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5605
26681;72.937844;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5605
26682;72.948669;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5606
26683;72.948872;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5606
26684;72.959734;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5607
26685;72.960032;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5607
26686;72.971561;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5608
26687;72.971731;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5608
26688;72.982556;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5609
26689;72.982784;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5609
26690;72.993559;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5610
26691;72.993745;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5610
26692;73.009533;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5611
26693;73.009767;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5611
26694;73.020502;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5612
26695;73.020679;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5612
26696;73.031412;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5613
26697;73.031590;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5613
26698;73.042611;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5614
26699;73.042810;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5614
26700;73.054354;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5615
26701;73.054546;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5615
26702;73.065291;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5616
26703;73.065457;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5616
26704;73.076253;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5617
26705;73.076417;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5617
26706;73.089942;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5618
26707;73.090276;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5618
26708;73.102278;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5619
26709;73.102603;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5619
26710;73.114729;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5620
26711;73.115030;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5620
26712;73.126170;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5621
26713;73.126351;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5621
26714;73.137118;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5622
26715;73.137296;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5622
26716;73.148158;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5623
26717;73.148374;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5623
26718;73.159041;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5624
26719;73.159216;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5624
26720;73.170064;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5625
26721;73.170245;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5625
26722;73.182757;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5626
26723;73.183042;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5626
26724;73.193973;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5627
26725;73.194180;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5627
26726;73.204969;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5628
26727;73.205143;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5628
26728;73.215865;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5629
26729;73.216021;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5629
26730;73.226897;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5630
26731;73.227080;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5630
26732;73.237838;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5631
26733;73.238017;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5631
26734;73.248868;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5632
26735;73.249057;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5632
26736;73.259759;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5633
26737;73.259923;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5633
26738;73.273561;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5634
26739;73.273952;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5634
26740;73.286343;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5635
26741;73.286746;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5635
26742;73.297653;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5636
26743;73.297834;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5636
26744;73.308886;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5637
26745;73.309148;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5637
26746;73.321649;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5638
26747;73.321852;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5638
26748;73.332893;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5639
26749;73.333174;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5639
26750;73.344558;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5640
26751;73.344758;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5640
26752;73.356868;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5641
26753;73.357140;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5641
26754;73.371950;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5642
26755;73.372386;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5642
26756;73.383433;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5643
26757;73.383615;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5643
26758;73.394450;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5644
26759;73.394653;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5644
26760;73.405372;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5645
26761;73.405544;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5645
26762;73.416366;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5646
26763;73.416543;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5646
26764;73.427374;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5647
26765;73.427565;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5647
26766;73.438314;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5648
26767;73.438517;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5648
26768;73.449370;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5649
26769;73.449573;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5649
26770;73.460669;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5650
26771;73.460923;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5650
26772;73.472286;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5651
26773;73.472511;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5651
26774;73.484310;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5652
26775;73.484528;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5652
26776;73.495767;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5653
26777;73.496026;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5653
26778;73.507086;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5654
26779;73.507264;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5654
26780;73.518153;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5655
26781;73.518360;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5655
26782;73.529129;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5656
26783;73.529362;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5656
26784;73.541070;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5657
26785;73.541256;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5657
26786;73.555394;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5658
26787;73.555655;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5658
26788;73.566915;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5659
26789;73.567098;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5659
26790;73.577959;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5660
26791;73.578158;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5660
26792;73.589218;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5661
26793;73.589485;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5661
26794;73.601894;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5662
26795;73.602186;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5662
26796;73.613049;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5663
26797;73.613331;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5663
26798;73.624823;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5664
26799;73.625017;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5664
26800;73.635807;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5665
26801;73.636019;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5665
26802;73.646693;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5666
26803;73.646859;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5666
26804;73.657735;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5667
26805;73.657940;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5667
26806;73.668763;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5668
26807;73.669047;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5668
26808;73.680789;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5669
26809;73.680963;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5669
26810;73.692255;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5670
26811;73.692496;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5670
26812;73.705266;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5671
26813;73.705530;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5671
26814;73.717046;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5672
26815;73.717238;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5672
26816;73.728082;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5673
26817;73.728283;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5673
26818;73.739070;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5674
26819;73.739269;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5674
26820;73.750155;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5675
26821;73.750375;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5675
26822;73.761698;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5676
26823;73.761915;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5676
26824;73.772914;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5677
26825;73.773082;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5677
26826;73.784802;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5678
26827;73.785198;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5678
26828;73.799825;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5679
26829;73.799998;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5679
26830;73.810821;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5680
26831;73.811004;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5680
26832;73.822464;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5681
26833;73.822862;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5681
26834;73.834737;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5682
26835;73.834913;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5682
26836;73.846785;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5683
26837;73.847008;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5683
26838;73.857655;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5684
26839;73.857819;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5684
26840;73.869906;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5685
26841;73.870098;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5685
26842;73.881619;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5686
26843;73.881805;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5686
26844;73.892610;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5687
26845;73.892832;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5687
26846;73.904770;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5688
26847;73.905052;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5688
26848;73.916597;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5689
26849;73.916905;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5689
26850;73.928789;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5690
26851;73.929052;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5690
26852;73.940487;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5691
26853;73.940701;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5691
26854;73.951477;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5692
26855;73.951704;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5692
26856;73.963415;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5693
26857;73.963623;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5693
26858;73.974409;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5694
26859;73.974638;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5694
26860;73.985437;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5695
26861;73.985603;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5695
26862;73.996880;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5696
26863;73.997149;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5696
26864;74.008362;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5697
26865;74.008594;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5697
26866;74.032692;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5698
26867;74.033154;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5698
26868;74.044220;10.10.10.10;10.10.10.20;TFTP;1346;Data Packet, Block: 5699
26869;74.044401;10.10.10.20;10.10.10.10;TFTP;46;Acknowledgement, Block: 5699
